Position_X,Position_Y,Position_Z,Unit,Category,Collection,TimePointID,TrackID,ID
194.73,348.38,41.47,um,Surface,Position,18,6000000012,374
197.04,350.18,39.43,um,Surface,Position,19,6000000012,399
198.4,350.92,37.51,um,Surface,Position,20,6000000012,425
198.55,351.56,36.65,um,Surface,Position,21,6000000012,454
198.91,354.77,37.18,um,Surface,Position,22,6000000012,484
201.16,357.23,36.37,um,Surface,Position,23,6000000012,512
201.95,361.29,36.21,um,Surface,Position,24,6000000012,543
202.75,363.59,36.78,um,Surface,Position,25,6000000012,573
201.63,364.34,36.36,um,Surface,Position,26,6000000012,603
197.93,365.37,35.59,um,Surface,Position,27,6000000012,631
196.85,366.4,34.28,um,Surface,Position,28,6000000012,661
195.38,366.92,32.35,um,Surface,Position,29,6000000012,692
193.68,368.3,31.19,um,Surface,Position,30,6000000012,724
192.46,369.48,30.57,um,Surface,Position,31,6000000012,754
192.3,369.67,30.59,um,Surface,Position,32,6000000012,786
191.85,368.62,31.5,um,Surface,Position,33,6000000012,817
190.18,368.57,30.84,um,Surface,Position,34,6000000012,848
189.53,368.93,30,um,Surface,Position,35,6000000012,877
189.56,369.56,28.83,um,Surface,Position,36,6000000012,909
188.37,369.81,27.95,um,Surface,Position,37,6000000012,942
186.84,369.93,26.65,um,Surface,Position,38,6000000012,974
184.3,370.86,24.35,um,Surface,Position,39,6000000012,1007
183.07,371.02,22.49,um,Surface,Position,40,6000000012,1040
182.43,371.14,20.61,um,Surface,Position,41,6000000012,1069
183.04,371.98,18.06,um,Surface,Position,42,6000000012,1098
183.98,372.44,17.51,um,Surface,Position,43,6000000012,1131
185.49,372.46,16.62,um,Surface,Position,44,6000000012,1165
185.1,371.62,15.96,um,Surface,Position,45,6000000012,1202
184.43,371.05,16.2,um,Surface,Position,46,6000000012,1239
182.31,371.95,17.12,um,Surface,Position,47,6000000012,1277
181.34,372.22,17.14,um,Surface,Position,48,6000000012,1311
180.95,372.56,16.66,um,Surface,Position,49,6000000012,1347
179.83,372.87,15.2,um,Surface,Position,50,6000000012,1382
178.19,373.43,13.71,um,Surface,Position,51,6000000012,1420
176.06,374.01,11.3,um,Surface,Position,52,6000000012,1456
172.35,374.27,9.75,um,Surface,Position,53,6000000012,1490
168.74,375.25,7.7,um,Surface,Position,54,6000000012,1529
166.43,378.29,6.55,um,Surface,Position,55,6000000012,1566
164.53,380.42,5.42,um,Surface,Position,56,6000000012,1602
165.21,380.07,5.01,um,Surface,Position,57,6000000012,1639
165.94,379.33,4.64,um,Surface,Position,58,6000000012,1674
166.41,378.67,4.81,um,Surface,Position,59,6000000012,1712
168.05,378.57,4.52,um,Surface,Position,60,6000000012,1751
170.91,376.73,3.53,um,Surface,Position,61,6000000012,1789
173.7,373.99,2.97,um,Surface,Position,62,6000000012,1827
174.52,372.3,2.66,um,Surface,Position,63,6000000012,1866
173.12,372.62,3,um,Surface,Position,64,6000000012,1905
171.31,374.03,4.11,um,Surface,Position,65,6000000012,1944
172.09,374.74,4.49,um,Surface,Position,66,6000000012,1984
173.49,374.31,3.95,um,Surface,Position,67,6000000012,2025
173.94,373.28,3.73,um,Surface,Position,68,6000000012,2064
173.07,373.96,3.66,um,Surface,Position,69,6000000012,2105
171.24,373.42,3.42,um,Surface,Position,70,6000000012,2145
168.27,372.91,3.67,um,Surface,Position,71,6000000012,2187
164.81,371.96,4.13,um,Surface,Position,72,6000000012,2228
161.95,372.59,4.9,um,Surface,Position,73,6000000012,2267
159.01,373.16,5.98,um,Surface,Position,74,6000000012,2307
155.62,373.55,7.44,um,Surface,Position,75,6000000012,2349
154.48,372.68,8.89,um,Surface,Position,76,6000000012,2388
153.58,372.68,9.9,um,Surface,Position,77,6000000012,2431
153.05,372.41,10.18,um,Surface,Position,78,6000000012,2472
153.06,371.57,9.05,um,Surface,Position,79,6000000012,2515
153.13,370.9,10.69,um,Surface,Position,80,6000000012,2557
152.2,371.6,12.72,um,Surface,Position,81,6000000012,2599
150.74,370.72,14.37,um,Surface,Position,82,6000000012,2640
148.96,367.77,17.06,um,Surface,Position,83,6000000012,2681
147.42,366.79,19.11,um,Surface,Position,84,6000000012,2724
148.27,367.49,19.66,um,Surface,Position,85,6000000012,2764
148.91,367.73,18.61,um,Surface,Position,86,6000000012,2804
150.46,367.59,18.1,um,Surface,Position,87,6000000012,2846
150.81,367.64,18.82,um,Surface,Position,88,6000000012,2890
148.82,367.48,20.22,um,Surface,Position,89,6000000012,2933
148.24,367.72,20.96,um,Surface,Position,90,6000000012,2976
147.82,368,21.49,um,Surface,Position,91,6000000012,3019
147.19,367.87,21.99,um,Surface,Position,92,6000000012,3063
146.79,367.84,21.6,um,Surface,Position,93,6000000012,3105
146.37,367.26,21.07,um,Surface,Position,94,6000000012,3146
145.47,366.61,21.75,um,Surface,Position,95,6000000012,3187
144.69,366.81,22.39,um,Surface,Position,96,6000000012,3230
144.64,367.78,22.79,um,Surface,Position,97,6000000012,3267
144.26,368.01,21.95,um,Surface,Position,98,6000000012,3307
146.93,374.53,16.96,um,Surface,Position,99,6000000012,3341
145.66,375.26,15.91,um,Surface,Position,100,6000000012,3380
144.29,374.94,15.71,um,Surface,Position,101,6000000012,3417
143.96,374.13,15.96,um,Surface,Position,102,6000000012,3455
142.95,373.03,16.59,um,Surface,Position,103,6000000012,3493
148.59,377.11,10.03,um,Surface,Position,104,6000000012,3531
148.18,376.34,10.33,um,Surface,Position,105,6000000012,3569
148.01,375.61,10.63,um,Surface,Position,106,6000000012,3608
46.68,354.33,41.64,um,Surface,Position,2,6000000013,13
48.57,354.99,41.54,um,Surface,Position,3,6000000013,32
49.99,355.96,41.2,um,Surface,Position,4,6000000013,51
53.07,356.6,41.47,um,Surface,Position,5,6000000013,71
55.54,356.7,42.68,um,Surface,Position,6,6000000013,93
56.82,356.68,44.63,um,Surface,Position,7,6000000013,116
58.39,356.33,45.97,um,Surface,Position,8,6000000013,137
60.63,356.16,47.05,um,Surface,Position,9,6000000013,158
62.57,356.68,47.86,um,Surface,Position,10,6000000013,181
62.88,356.84,48.94,um,Surface,Position,11,6000000013,204
62.23,356.48,48.91,um,Surface,Position,12,6000000013,228
61,356.13,48.79,um,Surface,Position,13,6000000013,252
59.67,356.59,48.31,um,Surface,Position,14,6000000013,277
59.42,357.67,49.2,um,Surface,Position,15,6000000013,301
59.16,359.4,50.25,um,Surface,Position,16,6000000013,326
59.19,360.37,51.32,um,Surface,Position,17,6000000013,352
58.82,360.43,51.95,um,Surface,Position,18,6000000013,377
58.55,360.22,52.94,um,Surface,Position,19,6000000013,404
57.9,359.8,53.18,um,Surface,Position,20,6000000013,431
56.81,359.39,53.78,um,Surface,Position,21,6000000013,460
56.12,359.09,53.87,um,Surface,Position,22,6000000013,489
55.97,359.33,53.68,um,Surface,Position,23,6000000013,517
56,360.04,54.02,um,Surface,Position,24,6000000013,547
54.99,361.25,54.72,um,Surface,Position,25,6000000013,577
53.12,362.11,55.02,um,Surface,Position,26,6000000013,607
52.6,362.42,55.37,um,Surface,Position,27,6000000013,637
52.08,363.3,56.52,um,Surface,Position,28,6000000013,669
50.84,363.64,56.45,um,Surface,Position,29,6000000013,698
49.65,363.63,57.24,um,Surface,Position,30,6000000013,731
48.9,363.24,58.8,um,Surface,Position,31,6000000013,763
47.7,362.69,59.34,um,Surface,Position,32,6000000013,796
47.67,362.76,59.42,um,Surface,Position,33,6000000013,827
47.48,362.69,58.56,um,Surface,Position,34,6000000013,858
46.91,362.26,58.42,um,Surface,Position,35,6000000013,889
46.58,362.13,59.51,um,Surface,Position,36,6000000013,921
45.56,361.75,60.29,um,Surface,Position,37,6000000013,954
44.36,361.73,60.65,um,Surface,Position,38,6000000013,987
43.63,362.72,60.78,um,Surface,Position,39,6000000013,1021
43.51,363.26,60.72,um,Surface,Position,40,6000000013,1055
44.74,363.52,60.97,um,Surface,Position,41,6000000013,1087
45.56,364.05,61.28,um,Surface,Position,42,6000000013,1119
45.3,365.63,61.84,um,Surface,Position,43,6000000013,1153
44.55,368.17,62.47,um,Surface,Position,44,6000000013,1188
43.14,368.68,63.17,um,Surface,Position,45,6000000013,1224
8.41,211.52,50.19,um,Surface,Position,2,6000000014,14
8.11,212.13,49.84,um,Surface,Position,3,6000000014,34
7.27,212.77,50.69,um,Surface,Position,4,6000000014,55
6.66,213.65,51.91,um,Surface,Position,5,6000000014,75
6.51,214.49,52.67,um,Surface,Position,6,6000000014,96
5.64,215.51,53.58,um,Surface,Position,7,6000000014,117
4.89,216.04,55.57,um,Surface,Position,8,6000000014,139
4.46,215.9,56.76,um,Surface,Position,9,6000000014,161
4.01,214.76,56.55,um,Surface,Position,10,6000000014,183
3.58,213.42,55.72,um,Surface,Position,11,6000000014,206
3.01,210.68,56.4,um,Surface,Position,12,6000000014,230
2.58,208.3,57.1,um,Surface,Position,13,6000000014,254
2.26,207.42,57.35,um,Surface,Position,14,6000000014,6067
2.53,206.2,58.23,um,Surface,Position,15,6000000014,303
2.76,203.47,58.9,um,Surface,Position,16,6000000014,329
3.14,201.6,58.94,um,Surface,Position,17,6000000014,354
3.91,201.36,58.89,um,Surface,Position,18,6000000014,380
3.92,200.05,58.77,um,Surface,Position,19,6000000014,406
3.56,199.67,58.87,um,Surface,Position,20,6000000014,433
2.34,197.32,58.47,um,Surface,Position,21,6000000014,462
2.09,195.75,58.61,um,Surface,Position,22,6000000014,6068
2.24,195.63,58.96,um,Surface,Position,23,6000000014,520
2.25,194.8,59.71,um,Surface,Position,24,6000000014,550
2.57,195.02,59.82,um,Surface,Position,25,6000000014,580
3.48,195.35,59.86,um,Surface,Position,26,6000000014,610
3.89,195.17,59.98,um,Surface,Position,27,6000000014,639
4.16,194.34,59.57,um,Surface,Position,28,6000000014,667
4.44,193.54,59.3,um,Surface,Position,29,6000000014,700
5.22,193.83,59.06,um,Surface,Position,30,6000000014,730
5.01,193.73,59.33,um,Surface,Position,31,6000000014,762
5.59,193.46,60.39,um,Surface,Position,32,6000000014,794
6.76,192.24,61.2,um,Surface,Position,33,6000000014,828
9.02,189.43,61.02,um,Surface,Position,34,6000000014,859
10.76,188.41,61.18,um,Surface,Position,35,6000000014,890
13.93,188.78,62.21,um,Surface,Position,36,6000000014,922
14.22,187.5,62.59,um,Surface,Position,37,6000000014,955
13.98,185.83,62.24,um,Surface,Position,38,6000000014,988
13.23,184.79,61.99,um,Surface,Position,39,6000000014,1020
12.78,183.46,61.86,um,Surface,Position,40,6000000014,1054
13.06,181.72,61.58,um,Surface,Position,41,6000000014,1086
13.25,180.23,61.21,um,Surface,Position,42,6000000014,1118
13.33,179.65,60.34,um,Surface,Position,43,6000000014,1152
12.67,179.14,59.34,um,Surface,Position,44,6000000014,1187
12.19,176.94,58.38,um,Surface,Position,45,6000000014,1222
13.93,176.2,58.16,um,Surface,Position,46,6000000014,1259
14.12,174.7,58.09,um,Surface,Position,47,6000000014,1294
14.78,173.16,57.72,um,Surface,Position,48,6000000014,1329
15.18,172.34,57.27,um,Surface,Position,49,6000000014,1365
15.91,172.3,57.22,um,Surface,Position,50,6000000014,1402
17.97,172.04,56.98,um,Surface,Position,51,6000000014,1440
20.06,170.18,56.72,um,Surface,Position,52,6000000014,1477
21.34,169.34,56.53,um,Surface,Position,53,6000000014,1514
23.77,169.13,56.02,um,Surface,Position,54,6000000014,1552
24.33,169.09,56.1,um,Surface,Position,55,6000000014,1589
24.51,169.14,55.8,um,Surface,Position,56,6000000014,1625
24.03,168.72,55.56,um,Surface,Position,57,6000000014,1661
24.14,167.92,55.34,um,Surface,Position,58,6000000014,1698
24,167.43,55.34,um,Surface,Position,59,6000000014,1736
24.12,166.94,55.55,um,Surface,Position,60,6000000014,1774
24.02,166.71,55.9,um,Surface,Position,61,6000000014,1813
23.29,167.17,55.83,um,Surface,Position,62,6000000014,1850
22.63,167.96,56.11,um,Surface,Position,63,6000000014,1890
22.05,168.11,56.27,um,Surface,Position,64,6000000014,1930
20.64,167.75,55.92,um,Surface,Position,65,6000000014,1969
20.51,167.68,55.77,um,Surface,Position,66,6000000014,2009
19.9,169.27,57.18,um,Surface,Position,67,6000000014,2051
19.43,169.29,56.86,um,Surface,Position,68,6000000014,2091
19.91,168.42,56.49,um,Surface,Position,69,6000000014,2132
22.54,166.25,56.1,um,Surface,Position,70,6000000014,2172
24.85,164.41,56.28,um,Surface,Position,71,6000000014,2215
29.26,162.01,55.84,um,Surface,Position,72,6000000014,2255
32.36,159.35,54.84,um,Surface,Position,73,6000000014,2293
34.45,157.74,54.34,um,Surface,Position,74,6000000014,2334
35.94,156.68,53.87,um,Surface,Position,75,6000000014,2375
36.84,155.73,54.16,um,Surface,Position,76,6000000014,2414
37.11,155.8,54.1,um,Surface,Position,77,6000000014,2455
36.28,155.46,54.24,um,Surface,Position,78,6000000014,2496
35.15,154.22,54.62,um,Surface,Position,79,6000000014,2538
33.43,152.72,55.36,um,Surface,Position,80,6000000014,2579
32.32,151.39,56.57,um,Surface,Position,81,6000000014,2621
31.71,148.91,57.9,um,Surface,Position,82,6000000014,2663
30.83,146.08,59.13,um,Surface,Position,83,6000000014,2705
28.82,144.29,59.28,um,Surface,Position,84,6000000014,2748
28.23,143.26,59.44,um,Surface,Position,85,6000000014,2789
27.56,142.69,59.05,um,Surface,Position,86,6000000014,2830
26.74,141.8,59.12,um,Surface,Position,87,6000000014,2872
25.93,140.87,58.91,um,Surface,Position,88,6000000014,2913
26.52,139.92,58.66,um,Surface,Position,89,6000000014,2956
26.46,138.41,58.62,um,Surface,Position,90,6000000014,2997
25.15,137.39,58.59,um,Surface,Position,91,6000000014,3042
23.59,137.45,58.27,um,Surface,Position,92,6000000014,3085
20.6,137.55,57.09,um,Surface,Position,93,6000000014,3126
17.18,136.21,56.27,um,Surface,Position,94,6000000014,3166
15.11,134.86,55.46,um,Surface,Position,95,6000000014,3206
13.86,133.71,55.37,um,Surface,Position,96,6000000014,3248
11.75,133.74,55.74,um,Surface,Position,97,6000000014,3287
10.8,134.8,56.35,um,Surface,Position,98,6000000014,3327
8.95,135.48,56.82,um,Surface,Position,99,6000000014,3365
5.99,135.44,57.47,um,Surface,Position,100,6000000014,3402
4.66,135.99,57.69,um,Surface,Position,101,6000000014,3440
3.94,136.46,57.79,um,Surface,Position,102,6000000014,3479
3.8,136.18,58.37,um,Surface,Position,103,6000000014,3516
3.65,137.29,58.87,um,Surface,Position,104,6000000014,3554
3.87,139.86,60.67,um,Surface,Position,105,6000000014,3592
3.87,141.95,61.95,um,Surface,Position,106,6000000014,3633
17.82,334.92,44.35,um,Surface,Position,2,6000000015,15
18.17,334.66,45.12,um,Surface,Position,3,6000000015,35
18.56,335.19,45.21,um,Surface,Position,4,6000000015,52
18.92,335.85,45.03,um,Surface,Position,5,6000000015,72
18.7,336.21,44.93,um,Surface,Position,6,6000000015,90
19.17,336.78,44.45,um,Surface,Position,7,6000000015,113
19.63,336.79,43.81,um,Surface,Position,8,6000000015,134
20.03,336.68,43.08,um,Surface,Position,9,6000000015,157
21.7,336.91,42.03,um,Surface,Position,10,6000000015,178
24.19,337.03,41.21,um,Surface,Position,11,6000000015,200
25.32,337.88,40.48,um,Surface,Position,12,6000000015,224
26.12,338.76,40.64,um,Surface,Position,13,6000000015,248
26.62,339.34,41.03,um,Surface,Position,14,6000000015,273
28.37,339.01,41.25,um,Surface,Position,15,6000000015,297
29.56,338.61,41.82,um,Surface,Position,16,6000000015,322
30.14,339.95,41.31,um,Surface,Position,17,6000000015,348
30.98,341.4,40.6,um,Surface,Position,18,6000000015,373
32.23,342.63,39.99,um,Surface,Position,19,6000000015,401
33.04,343.94,39.29,um,Surface,Position,20,6000000015,427
33.34,344.5,38.45,um,Surface,Position,21,6000000015,455
32.9,344.55,38.07,um,Surface,Position,22,6000000015,483
33.42,344.83,37.15,um,Surface,Position,23,6000000015,513
33.51,344.98,36.75,um,Surface,Position,24,6000000015,542
34.63,345.13,36.39,um,Surface,Position,25,6000000015,572
34.69,345.32,35.99,um,Surface,Position,26,6000000015,602
35.09,345.6,36.98,um,Surface,Position,27,6000000015,633
36.38,344.96,37.46,um,Surface,Position,28,6000000015,663
37.44,344.41,37.65,um,Surface,Position,29,6000000015,693
38.09,344.68,37.93,um,Surface,Position,30,6000000015,727
39.21,344.85,38.53,um,Surface,Position,31,6000000015,759
40.42,344.34,38.7,um,Surface,Position,32,6000000015,791
40.36,344.56,38.66,um,Surface,Position,33,6000000015,822
39.69,345.29,37.98,um,Surface,Position,34,6000000015,852
38.02,344.76,37.78,um,Surface,Position,35,6000000015,883
37.54,344.39,37.41,um,Surface,Position,36,6000000015,914
37.76,344.24,37.48,um,Surface,Position,37,6000000015,946
37.89,343.95,37.84,um,Surface,Position,38,6000000015,981
38.23,344.07,37.86,um,Surface,Position,39,6000000015,1015
38.74,343.78,37.67,um,Surface,Position,40,6000000015,1048
39.86,343.52,37.86,um,Surface,Position,41,6000000015,1080
36.58,339.82,35.25,um,Surface,Position,42,6000000015,1109
38.21,340.26,35.86,um,Surface,Position,43,6000000015,1143
39.36,340.08,37.34,um,Surface,Position,44,6000000015,1178
40.21,340.23,37.29,um,Surface,Position,45,6000000015,1213
40.93,340.44,37.06,um,Surface,Position,46,6000000015,1249
41.24,340.24,37.3,um,Surface,Position,47,6000000015,1285
41.01,340.49,37.37,um,Surface,Position,48,6000000015,1321
40.38,340.34,37.53,um,Surface,Position,49,6000000015,1357
40.62,340.35,37.58,um,Surface,Position,50,6000000015,1394
41.31,340.92,38.56,um,Surface,Position,51,6000000015,1433
43.07,342.12,39.07,um,Surface,Position,52,6000000015,1469
40.98,342.2,44.67,um,Surface,Position,53,6000000015,1511
40.31,342.53,44.45,um,Surface,Position,54,6000000015,1549
39.59,342.66,44.47,um,Surface,Position,55,6000000015,1586
38.46,342.46,43.94,um,Surface,Position,56,6000000015,1622
36.21,342.05,43.66,um,Surface,Position,57,6000000015,1658
35.07,341.45,43.53,um,Surface,Position,58,6000000015,1696
35.04,340.41,44.08,um,Surface,Position,59,6000000015,1734
35.18,340.32,44.6,um,Surface,Position,60,6000000015,1772
34.34,339.78,45.26,um,Surface,Position,61,6000000015,1810
32.37,339.3,46.01,um,Surface,Position,62,6000000015,1848
30,339.09,46.75,um,Surface,Position,63,6000000015,1887
29.37,339.32,47.08,um,Surface,Position,64,6000000015,1927
27.5,339.28,46.21,um,Surface,Position,65,6000000015,1968
26.28,339.25,46.07,um,Surface,Position,66,6000000015,2008
24.47,339.1,46.25,um,Surface,Position,67,6000000015,2049
24.62,339.26,45.81,um,Surface,Position,68,6000000015,2089
26.84,338.76,45.49,um,Surface,Position,69,6000000015,2128
28.05,338.53,45.7,um,Surface,Position,70,6000000015,2167
27.75,338.45,46.29,um,Surface,Position,71,6000000015,2208
27.97,337.59,47.34,um,Surface,Position,72,6000000015,2248
28.24,336.22,48.33,um,Surface,Position,73,6000000015,2288
28.41,334.42,49.5,um,Surface,Position,74,6000000015,2330
265.7,337.61,47.12,um,Surface,Position,2,6000000016,16
266.92,338.47,46.05,um,Surface,Position,3,6000000016,36
268.12,338.03,44.84,um,Surface,Position,4,6000000016,53
268.35,338.29,44.13,um,Surface,Position,5,6000000016,73
269.14,338.34,43.37,um,Surface,Position,6,6000000016,91
270.9,339.29,42.65,um,Surface,Position,7,6000000016,114
270.42,340,43.25,um,Surface,Position,8,6000000016,135
271.28,341.05,42.94,um,Surface,Position,9,6000000016,156
271.21,340.95,43.21,um,Surface,Position,10,6000000016,179
270.03,340.3,43.05,um,Surface,Position,11,6000000016,202
269.61,339.39,43.34,um,Surface,Position,12,6000000016,226
270.63,339.11,44.03,um,Surface,Position,13,6000000016,249
272.5,339.86,44.5,um,Surface,Position,14,6000000016,275
272.79,340.43,43.71,um,Surface,Position,15,6000000016,300
271.53,339.84,43.72,um,Surface,Position,16,6000000016,325
269.68,339.23,43.78,um,Surface,Position,17,6000000016,349
268.64,338.41,43.84,um,Surface,Position,18,6000000016,375
270.38,338.13,44.72,um,Surface,Position,19,6000000016,402
272.83,338.27,45.11,um,Surface,Position,20,6000000016,428
274.24,338.61,45.21,um,Surface,Position,21,6000000016,457
272.3,338.05,45.04,um,Surface,Position,22,6000000016,487
269.61,337.39,44.77,um,Surface,Position,23,6000000016,516
269.96,337.51,44.48,um,Surface,Position,24,6000000016,546
270.8,338.04,44.33,um,Surface,Position,25,6000000016,575
270.74,337.82,44.44,um,Surface,Position,26,6000000016,605
269.23,337.03,44.47,um,Surface,Position,27,6000000016,635
268.77,336.59,45.15,um,Surface,Position,28,6000000016,665
268.59,336.88,45.83,um,Surface,Position,29,6000000016,696
267.88,336.95,46.48,um,Surface,Position,30,6000000016,728
266.79,336.31,47.46,um,Surface,Position,31,6000000016,760
266.14,335.94,48.59,um,Surface,Position,32,6000000016,792
266.18,336.49,48.49,um,Surface,Position,33,6000000016,824
267.7,336.94,46.24,um,Surface,Position,34,6000000016,855
269.55,338.07,44.48,um,Surface,Position,35,6000000016,885
269.67,338.04,43.47,um,Surface,Position,36,6000000016,916
268.95,337.44,43.92,um,Surface,Position,37,6000000016,950
268.43,336.55,43.49,um,Surface,Position,38,6000000016,983
267.7,336.58,44.55,um,Surface,Position,39,6000000016,1016
268.51,336.91,45.61,um,Surface,Position,40,6000000016,1050
269.36,335.69,45.8,um,Surface,Position,41,6000000016,1082
269.3,335.83,45.81,um,Surface,Position,42,6000000016,1113
268.8,336.39,44.56,um,Surface,Position,43,6000000016,1147
268.1,337.04,43.53,um,Surface,Position,44,6000000016,1182
267.37,336.43,43.26,um,Surface,Position,45,6000000016,1217
267.22,336.42,43.43,um,Surface,Position,46,6000000016,1255
266.82,336.01,44.3,um,Surface,Position,47,6000000016,1290
267.61,336.28,44.86,um,Surface,Position,48,6000000016,1327
267.49,336.11,44.18,um,Surface,Position,49,6000000016,1363
266.45,336.15,43.86,um,Surface,Position,50,6000000016,1400
265.15,336.44,42.53,um,Surface,Position,51,6000000016,1437
265.61,337.11,42.08,um,Surface,Position,52,6000000016,1474
265.94,337.24,42.39,um,Surface,Position,53,6000000016,1510
265.73,336.65,42.99,um,Surface,Position,54,6000000016,1548
265.21,336.97,43.3,um,Surface,Position,55,6000000016,1585
264.71,337,43.03,um,Surface,Position,56,6000000016,1621
263.16,336.06,42.34,um,Surface,Position,57,6000000016,1657
262.37,336.64,42.84,um,Surface,Position,58,6000000016,1695
262.18,337.51,42.21,um,Surface,Position,59,6000000016,1733
261.63,338.44,42.39,um,Surface,Position,60,6000000016,1771
260.64,338.98,42.22,um,Surface,Position,61,6000000016,1809
259.91,337.85,42.32,um,Surface,Position,62,6000000016,1847
259.05,338.23,42.36,um,Surface,Position,63,6000000016,1885
258.16,339,43.84,um,Surface,Position,64,6000000016,1926
255.63,339.78,44.53,um,Surface,Position,65,6000000016,1966
255.29,339.24,44.64,um,Surface,Position,66,6000000016,2007
255.87,338.79,44.43,um,Surface,Position,67,6000000016,2047
257.34,340.28,44.69,um,Surface,Position,68,6000000016,2088
256.28,340.24,44.66,um,Surface,Position,69,6000000016,2130
255.29,339.68,44.45,um,Surface,Position,70,6000000016,2169
253.68,340.37,44.9,um,Surface,Position,71,6000000016,2210
253.35,342.32,44.99,um,Surface,Position,72,6000000016,2249
253.83,345.34,44.91,um,Surface,Position,73,6000000016,2289
254.26,346.55,44.81,um,Surface,Position,74,6000000016,2329
254.81,347.2,45.19,um,Surface,Position,75,6000000016,2369
255.45,346.27,45.65,um,Surface,Position,76,6000000016,2410
255.9,345.16,46.01,um,Surface,Position,77,6000000016,2451
254.99,344.14,45.16,um,Surface,Position,78,6000000016,2491
255.12,344.72,45.69,um,Surface,Position,79,6000000016,2534
255.85,346.29,45.7,um,Surface,Position,80,6000000016,2577
254.59,346.99,45.72,um,Surface,Position,81,6000000016,2618
253.38,345.66,45.32,um,Surface,Position,82,6000000016,2657
255.8,343.29,45.76,um,Surface,Position,83,6000000016,2697
256.45,341.09,46.45,um,Surface,Position,84,6000000016,2741
256.89,341.81,46.93,um,Surface,Position,85,6000000016,2781
257.39,342.46,46.89,um,Surface,Position,86,6000000016,2822
256.92,342.4,45.97,um,Surface,Position,87,6000000016,2864
256.61,342.12,46.88,um,Surface,Position,88,6000000016,2905
256.36,341.24,47.09,um,Surface,Position,89,6000000016,2949
256.11,340.59,47.42,um,Surface,Position,90,6000000016,2991
256.23,338.62,46.3,um,Surface,Position,91,6000000016,3034
255.82,337.68,45.18,um,Surface,Position,92,6000000016,3078
254.8,338.4,45.15,um,Surface,Position,93,6000000016,3120
254.04,339.78,44.71,um,Surface,Position,94,6000000016,3162
253.74,341.44,45.92,um,Surface,Position,95,6000000016,3204
254.05,341.7,45.85,um,Surface,Position,96,6000000016,3244
252.63,341.7,45.98,um,Surface,Position,97,6000000016,3283
253.96,340.65,45.56,um,Surface,Position,98,6000000016,3322
242.02,136.41,50.16,um,Surface,Position,2,6000000017,17
244.21,137.6,49.25,um,Surface,Position,3,6000000017,33
248.4,139.19,48.6,um,Surface,Position,4,6000000017,54
251.04,141.47,48.33,um,Surface,Position,5,6000000017,74
250.92,143.63,47.3,um,Surface,Position,6,6000000017,94
250.73,145.22,45.94,um,Surface,Position,7,6000000017,115
249.36,145.97,45.03,um,Surface,Position,8,6000000017,136
249.77,148.04,44.27,um,Surface,Position,9,6000000017,159
251.67,150.65,44.4,um,Surface,Position,10,6000000017,180
255.5,150.66,44.27,um,Surface,Position,11,6000000017,203
258.38,149.34,44.14,um,Surface,Position,12,6000000017,225
259.65,148.1,44.65,um,Surface,Position,13,6000000017,251
260.44,147.88,44.51,um,Surface,Position,14,6000000017,274
260.78,147.36,45.04,um,Surface,Position,15,6000000017,299
261.28,146.08,45.05,um,Surface,Position,16,6000000017,324
261.75,143.83,46.71,um,Surface,Position,17,6000000017,351
261.92,141.66,47.61,um,Surface,Position,18,6000000017,376
264.65,139.89,47.91,um,Surface,Position,19,6000000017,403
266.07,140.3,47.68,um,Surface,Position,20,6000000017,429
264.94,140.69,47.74,um,Surface,Position,21,6000000017,458
263.64,139.51,47.39,um,Surface,Position,22,6000000017,486
263.91,138.36,46,um,Surface,Position,23,6000000017,515
263.93,138.52,46.22,um,Surface,Position,24,6000000017,545
264.63,138.79,47.39,um,Surface,Position,25,6000000017,576
266.61,139.34,48.74,um,Surface,Position,26,6000000017,606
269.36,138.57,48.7,um,Surface,Position,27,6000000017,636
271.8,137.5,49.5,um,Surface,Position,28,6000000017,666
271.01,136.49,50.52,um,Surface,Position,29,6000000017,697
271.39,133.93,51.04,um,Surface,Position,30,6000000017,729
273.97,131.7,50.86,um,Surface,Position,31,6000000017,761
275.08,130.1,50.63,um,Surface,Position,32,6000000017,793
274.08,130.26,50.26,um,Surface,Position,33,6000000017,823
270.89,131.94,50.4,um,Surface,Position,34,6000000017,854
269.21,135.04,50.18,um,Surface,Position,35,6000000017,886
268.48,136.31,49.17,um,Surface,Position,36,6000000017,918
267.93,139.99,47.24,um,Surface,Position,37,6000000017,947
268.28,144.16,46.82,um,Surface,Position,38,6000000017,979
269.67,146.06,46.55,um,Surface,Position,39,6000000017,1012
270.61,147.29,46.2,um,Surface,Position,40,6000000017,1047
271.58,148.1,46.18,um,Surface,Position,41,6000000017,1078
271.48,147.04,48.93,um,Surface,Position,42,6000000017,1115
272.9,145.96,49.44,um,Surface,Position,43,6000000017,1149
273.44,144.76,50.04,um,Surface,Position,44,6000000017,1186
272.07,142.62,50.48,um,Surface,Position,45,6000000017,1221
272.18,142.5,50.58,um,Surface,Position,46,6000000017,1256
274.01,140.79,52.58,um,Surface,Position,47,6000000017,1291
276.17,139.2,54.39,um,Surface,Position,48,6000000017,1328
278.4,137.34,55.76,um,Surface,Position,49,6000000017,1364
280.3,136.59,56.86,um,Surface,Position,50,6000000017,1405
